INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-38-0100-2018-232,CA0380100,2/1/2018,11:51,SAN FRANCISCO,SAN FRANCISCO,CA,94117,FALSE,FALSE,TRUE,TRUE,in_progress,,3,3,1
URSUS-38-0100-2018-2a6,CA0380100,3/25/2018,14:11,SAN FRANCISCO,SAN FRANCISCO,CA,94132,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-38-0100-2018-4c3,CA0380100,3/6/2018,22:30,SAN FRANCISCO,SAN FRANCISCO,CA,94110,FALSE,FALSE,TRUE,TRUE,in_progress,,3,14,1
URSUS-38-0100-2018-4db,CA0380100,5/11/2018,0:55,SAN FRANCISCO,SAN FRANCISCO,CA,94115,TRUE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-38-0100-2018-5a0,CA0380100,10/25/2018,11:08,SAN FRANCISCO,SAN FRANCISCO,CA,94103,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-38-0100-2018-653,CA0380100,4/6/2018,8:00,SAN FRANCISCO,SAN FRANCISCO,CA,94124,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-38-0100-2018-a59,CA0380100,9/7/2018,6:16,SAN FRANCISCO,SAN FRANCISCO,CA,94115,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-38-0100-2018-b41,CA0380100,3/21/2018,16:29,SAN FRANCISCO,SAN FRANCISCO,CA,94112,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,10,1
URSUS-38-0100-2018-cba,CA0380100,8/6/2018,0:59,SAN FRANCISCO,SAN FRANCISCO,CA,94105,FALSE,FALSE,TRUE,TRUE,in_progress,,2,2,1
URSUS-38-0100-2018-d1d,CA0380100,6/9/2018,0:17,SAN FRANCISCO,SAN FRANCISCO,CA,94133,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-39-0000-2018-974,CA0390000,12/18/2018,4:23,STOCKTON,SAN JOAQUIN,CA,95205,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-39-0000-2018-ae8,CA0390000,10/21/2018,0:55,MORADA,SAN JOAQUIN,CA,95212,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-39-0100-2018-ab8,CA0390100,7/12/2018,8:01,ESCALON,SAN JOAQUIN,CA,95320,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-39-0500-2018-628,CA0390500,7/12/2018,10:38,STOCKTON,SAN JOAQUIN,CA,95219,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-39-0500-2018-694,CA0390500,7/7/2018,23:54,STOCKTON,SAN JOAQUIN,CA,95206,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-39-0500-2018-869,CA0390500,7/21/2018,9:22,STOCKTON,SAN JOAQUIN,CA,95206,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-39-0500-2018-9c4,CA0390500,10/11/2018,22:44,STOCKTON,SAN JOAQUIN,CA,95206,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-41-0000-2018-084,CA0410000,1/20/2018,5:45,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,FALSE,TRUE,in_custody_event,awaiting_booking,1,2,1
URSUS-41-0000-2018-187,CA0410000,5/27/2018,22:14,SAN MATEO,SAN MATEO,CA,94402,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-41-0000-2018-2a1,CA0410000,3/28/2018,1:38,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,FALSE,FALSE,in_custody_event,booked_awaiting_trial,1,7,1
URSUS-41-0000-2018-688,CA0410000,10/3/2018,13:01,MILLBRAE,SAN MATEO,CA,94030,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,5,1
URSUS-41-0600-2018-e7d,CA0410600,1/16/2018,23:22,DALY CITY,SAN MATEO,CA,94014,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-41-1300-2018-923,CA0411300,12/10/2018,8:47,REDWOOD CITY,SAN MATEO,CA,94061,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-41-1300-2018-bc8,CA0411300,8/13/2018,19:20,REDWOOD CITY,SAN MATEO,CA,94065,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-42-0000-2018-056,CA0420000,12/29/2018,0:55,SANTA MARIA,SANTA BARBARA,CA,93455,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,14,1
URSUS-42-0000-2018-f05,CA0420000,6/18/2018,22:27,MONTECITO,SANTA BARBARA,CA,93108,FALSE,FALSE,TRUE,TRUE,call_for_service,,3,2,1
URSUS-42-0300-2018-178,CA0420300,10/19/2018,9:50,SANTA BARBARA,SANTA BARBARA,CA,93103,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-42-0300-2018-28c,CA0420300,7/5/2018,20:30,SANTA BARBARA,SANTA BARBARA,CA,93103,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-42-0300-2018-68b,CA0420300,12/12/2018,22:42,SANTA BARBARA,SANTA BARBARA,CA,93101,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-42-0300-2018-85d,CA0420300,12/15/2018,0:45,SANTA BARBARA,SANTA BARBARA,CA,93101,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-42-0300-2018-ff8,CA0420300,1/11/2018,15:15,SANTA BARBARA,SANTA BARBARA,CA,93103,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-42-0400-2018-ce2,CA0420400,1/7/2018,18:15,SANTA MARIA,SANTA BARBARA,CA,93454,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,1
URSUS-42-0400-2018-f51,CA0420400,10/5/2018,17:00,SANTA MARIA,SANTA BARBARA,CA,93455,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-43-0000-2018-69a,CA0430000,3/13/2018,12:29,SAN JOSE,SANTA CLARA,CA,95116,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-43-0000-2018-8c6,CA0430000,10/14/2018,12:52,MILPITAS,SANTA CLARA,CA,95035,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-43-0000-2018-a31,CA0430000,3/4/2018,13:05,SARATOGA,SANTA CLARA,CA,95070,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-43-0400-2018-105,CA0430400,9/9/2018,12:56,GILROY,SANTA CLARA,CA,95020,TRUE,TRUE,TRUE,TRUE,in_progress,,1,1,1
URSUS-43-0400-2018-a66,CA0430400,2/25/2018,21:57,GILROY,SANTA CLARA,CA,95020,TRUE,FALSE,TRUE,TRUE,in_progress,,1,7,1
URSUS-43-0400-2018-d3a,CA0430400,5/5/2018,15:51,GILROY,SANTA CLARA,CA,95020,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
